review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,date_str,date,year_month,brand,product_name
R27Z6UZI02JJQG,B0CF7GYNW2,5.0 out of 5 stars Sounds great,SK,5.0,Nothing the husband doesn’t like about these.,"Reviewed in the United States July 24, 2024",AESV4EZNPKJQBAO6OVTECC7N5YMA,1,0,Color: GraphiteStyle: Buds FE Only,"July 24, 2024",2024-07-24,2024-07,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R224XDEKAJRN9B,B0CF7GYNW2,5.0 out of 5 stars Love love,Jennifer Aguilar,5.0,Highly recommend this! Great price & quality! I don't feel them when wearing them! Long lasting battery & easy to pair with devices.,"Reviewed in the United States July 9, 2024",AENECAXWLRB5J34J6J7WSSB3CTAA,1,0,Color: GraphiteStyle: Buds FE Only,"July 9, 2024",2024-07-09,2024-07,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R1Z5JLYO288Z3C,B0CF7GYNW2,5.0 out of 5 stars I love it,Dergis,5.0,Very good sound and quality!,"Reviewed in the United States July 24, 2024",AGSZIOOIS4ANQM6HL6F3A3CCVCNA,1,0,Color: GraphiteStyle: Buds FE Only,"July 24, 2024",2024-07-24,2024-07,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R1ALHP1MWFBD68,B0CF7GYNW2,5.0 out of 5 stars Music to my....,Brian T. Zeppenfelt,5.0,So comfortable and clear,"Reviewed in the United States July 26, 2024",AF4WSSDUVVEU7RAG7AEH6ECE47QA,1,0,Color: GraphiteStyle: Buds FE Only,"July 26, 2024",2024-07-26,2024-07,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R36GX15D6HC2IU,B0CF7GYNW2,4.0 out of 5 stars They're just okay.,Bethany Graham,4.0,"They paired immediately which I always like. Sound quality isn't anything to write home about, but it's good enough. Has an ambient noise feature that I like. The case is magnetic so it's easy to put the buds back in; however, I've dropped the case twice (three foot fall onto carpeted floor) and both times both earbuds fell out which is concerning. Battery life is decent and I have yet to have them die on me. My longest session with them in was about 4 hours. Additional features like tapping to pause media can be a bit finicky and there's been an instance where the buds didn't recognize I was wearing them, so I had to put them back in the case and put them in again to make the right bud turn on.Minus one star because if I wear these for more than 2-3 hours (like when listening to audiobooks) my ears start to hurt.","Reviewed in the United States March 12, 2024",AEPLLLHZ7SUUJNUBJUU7QATOL77A,1,9,Color: WhiteStyle: Buds FE Only,"March 12, 2024",2024-03-12,2024-03,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R1378YNVJT3OJ0,B0CF7GYNW2,4.0 out of 5 stars Good,Salem Mohamed,4.0,Good,"Reviewed in the United States June 26, 2024",AHHXZL67XSFZIOBB5GAXPSKXISHQ,1,0,Color: GraphiteStyle: Buds FE Only,"June 26, 2024",2024-06-26,2024-06,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R3CERU6XBFXAA8,B0CF7GYNW2,5.0 out of 5 stars works great,Tonya Davis,5.0,bought this for my teenage son. he using the daily with no problems,"Reviewed in the United States July 18, 2024",AHYZ73KAB2D2YQWKQFJX6JAM6AZQ,1,0,Color: GraphiteStyle: Buds FE Only,"July 18, 2024",2024-07-18,2024-07,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R2T2BIWFJWESBM,B0CF7GYNW2,5.0 out of 5 stars Sounds great. Doesn't fall out. great value.,FlyinG,5.0,These buds firmly stay in place while running and doing situps. Ambient sound pass through is nearly as good as nod buds at all. I frequently leave them in while on conference calls. Noise reduction is sufficient for ear buds. Battery life is enough for about half a day of full time wearing.,"Reviewed in the United States June 21, 2024",AGFWYOM77KDXVLDZN3KVQDWPGFNA,1,0,Color: GraphiteStyle: Buds FE Only,"June 21, 2024",2024-06-21,2024-06,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R2LAPB5BIPE2EM,B0CF7GYNW2,5.0 out of 5 stars Best earbuds I've owned.,Amazon Customer,5.0,"They're comfortable, great bass, connects automatically to my Samsung Galaxy phone, fits well in my ear and they have a premium look and feel.","Reviewed in the United States July 2, 2024",AHMDWJ5MTR7DXVTA3K7QDAAY6RZQ,1,0,Color: GraphiteStyle: Buds FE Only,"July 2, 2024",2024-07-02,2024-07,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R2BE5EX6OR0F6B,B0CF7GYNW2,3.0 out of 5 stars Can you hear me now?,Son of Sam,3.0,"I had high hope for these buds. The fit was much better than my Samsung Buds Pro. The battery life(5-6 hrs) comes nowhere near the Pros which last a full ten hour shift with no problem. The sound quality is pretty good when listening to music or phone calls. The noise canceling ability is good for the price paid. For me, these buds fail during calls for the people on the other end. I get constant requests to repeat what I just said or people telling me they can't here me when background noise is high. Sick of asking callers, ""CAN YOU HEAR ME NOW?""","Reviewed in the United States July 31, 2024",AEKB5AOAAN62CFO5D3NRPV274CAA,1,0,Color: GraphiteStyle: Buds FE Only,"July 31, 2024",2024-07-31,2024-07,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
RHQESG3M3P6TW,B0CF7GYNW2,5.0 out of 5 stars Galaxy Buds fe,Marty53,5.0,These are the best buds I've ever had. I love them. They stay in my ears and the sound is great. Charge lasts. Connected to my Galaxy S21 and Galaxy Tab 8 right away.,"Reviewed in the United States June 26, 2024",AHUNOLI2ZHQ6J2G3B7SDS7RWTBLQ,1,0,Color: WhiteStyle: Buds FE Only,"June 26, 2024",2024-06-26,2024-06,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
RAHMNFY72LF6L,B0CF7GYNW2,3.0 out of 5 stars Comfortable but terrible for calls,jsf,3.0,Pros:I have very small ears and it is difficult to find any sort of headphones or ear plugs that will stay in. These have these little wings that hook in under the ear and stay in place. So I was glad to find something that would fit my ears and didn't fall out when I moved around. The sound quality is fine although I'm not a very discerning audiophile.Cons: I cannot use these for calls because nobody says that they can hear me when I'm using them. I'm going to stick with my wired headphones for phone calls. I would not buy this if your goal is to use them for calls. If that was my goal I would have given this one star.,"Reviewed in the United States July 21, 2024",AGYELZMLUACLJZPP6F76ALJOHDTQ,1,0,Color: WhiteStyle: Buds FE Only,"July 21, 2024",2024-07-21,2024-07,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R1ROH20AQEF5OS,B0CF7GYNW2,"5.0 out of 5 stars as good or better than 2 pro, cheaper to replace when I lose them",Patrick,5.0,"I honestly believe that these sound better than the 2 pros, probably because they fit better. And at half the price, cheaper to replace, because I frequently do.","Reviewed in the United States July 1, 2024",AFOIIJHO7DUGSIGE2MLUJHGTKHLQ,1,0,Color: WhiteStyle: Buds FE Only,"July 1, 2024",2024-07-01,2024-07,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R1A8Z9R25J6A4G,B0CF7GYNW2,5.0 out of 5 stars Better than the original in almost every way,Michael Barnes,5.0,"Got these when I lost my Samsung Buds, and they're definitely an upgrade. Fits about the same, but the mesh on the silicone tip makes them easier to clean and harder to clog. The earbuds themselves last about 6-7 hours on a full charge, and the case has around 2.5 charges stored, a lot better than the original (5 hours and 1 charge). Ambient sound works way better too, and they have decent noise canceling. The sound is amazing, I can almost feel the bass with some songs. The only thing that's ""worse"" is that they don't do wireless charging.","Reviewed in the United States May 30, 2024",AG5H7JYIARPKBTZOPZZ7DLIYECPA,1,0,Color: GraphiteStyle: Buds FE Only,"May 30, 2024",2024-05-30,2024-05,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
RT2MPX25V31BD,B0CF7GYNW2,5.0 out of 5 stars Great headphones!,Edwin Garcia,5.0,"I use them for both at work and home. When im at work i play my music to my liking without issues, they have a noise cancelation option as well, perfect for when i get home.","Reviewed in the United States June 27, 2024",AF6V4CWPHFFA22AMA524VLZ2HPNQ,1,1,Color: GraphiteStyle: Buds FE Only,"June 27, 2024",2024-06-27,2024-06,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R2WBDR2D8344NF,B0CF7GYNW2,5.0 out of 5 stars Great Fit & Great Sound,Timothy Stelter,5.0,"Replacing an old pair of the same, which lasted many years, but alas battery life eventually fades. This new set is even better than the older version. No complaints and 5 stars.","Reviewed in the United States June 26, 2024",AGDXB746RNRKRNAQGIJWDS7GX5GQ,1,0,Color: GraphiteStyle: Buds FE Only,"June 26, 2024",2024-06-26,2024-06,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R2WCI2H5ZSTHFW,B0CF7GYNW2,5.0 out of 5 stars Great ??.,Gustavo Adolfo Moran,5.0,"Excellent, it has good sound, the noise cancellation works Excellent and above all it is not uncomfortable to the ear ??.","Reviewed in the United States July 6, 2024",AGBX67MCVSA2NGVGUDVA7XHSXRLA,1,0,Color: GraphiteStyle: Buds FE Only,"July 6, 2024",2024-07-06,2024-07,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R2XQS5ZSYR2WY3,B0CF7GYNW2,5.0 out of 5 stars Very good product,franklin b jenkins,5.0,Great sound and they easily in my ears.They are in sync with my samsung phone.,"Reviewed in the United States July 10, 2024",AEZ4EA23SZOTKVY75PKP3HB3JQDQ,1,0,Color: GraphiteStyle: Buds FE Only,"July 10, 2024",2024-07-10,2024-07,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
RIL0G1PU544KO,B0CF7GYNW2,5.0 out of 5 stars Value!,John E.,5.0,These buds are a great value. Sound great and they never fall out...period....check out some reviews and you'll see why. Noise cancelation is excellent....buy these!,"Reviewed in the United States July 2, 2024",AFTEPOHLXPUUGVKCESW6VYYA2WSA,1,0,Color: GraphiteStyle: Buds FE Only,"July 2, 2024",2024-07-02,2024-07,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R3J324SDSQJX1W,B0CF7GYNW2,4.0 out of 5 stars  They are good!,Leidy Perdomo,4.0,"They are good if you are just trying out the experience, however, in terms of sound quality and range, the buds 2 outperform and have better connectivity.","Reviewed in the United States May 28, 2024",AENZA5RUHVDO6JRPIR72QQAYO63A,1,0,Color: WhiteStyle: Buds FE Only,"May 28, 2024",2024-05-28,2024-05,Samsung,Samsung Galaxy Buds FE - True Wireless Earbuds
R3P8YUASI2Q15V,B08ZR5JB9G,5.0 out of 5 stars Excellent product,Cesar Augusto Quintero,5.0,"The sound quality is very good, the touch controls are great, in short a very good product!","Reviewed in the United States April 22, 2024",AFCTU2IIPQ3C25HP64XI46O3WEGQ,1,0,Color: BlackSize: SmallStyle: True wireless earphone,"April 22, 2024",2024-04-22,2024-04,Sony,Sony WF-XB700 - Extra Bass True Wireless Earbuds
R3BK4WA71HL0NQ,B09CFP6J6D,4.0 out of 5 stars Great Value Earbuds,EuskaraGuy,4.0,"I like the bass and sound quality. The earbuds did fit well in my ears and my ears are above average size. The battery life is very good, even after using a pair for over a year. The batteries have lasted over a long 3-4hr hike. I haven't really verified if the batteries will last on a single charge as long as advertised, but I'm satisfied for my purpose. My only complaint is the control button on the left earbud, but I've adapted to not using it. I've tried changing the button settings in the app, but the app's connection to the earbuds was hit-n-miss for me.","Reviewed in the United States February 16, 2024",AHD2UJ4BSYUKXZK2DK7XBJG4SAPQ,1,1,Color: Black,"February 16, 2024",2024-02-16,2024-02,Sony,Sony WF-C500 - True Wireless Earbuds
R1OHFANWZBRCM6,B09CFP6J6D,5.0 out of 5 stars Excellent hearing ,Durán,5.0,"Meets all specifications. They have tremendous endurance, the battery has a long battery life. Using it for long hours can cause fatigue. The isolation from external sounds is very high, for some people it can be annoying. In short, the quality is very good and it goes without saying that they have a good volume and accent both in the bass and in the vocals. Use of the program is mandatory.","Reviewed in the United States May 20, 2024",AHPAXRUBRWIASMIEDXTHTCHYSCLA,1,0,Color: Black,"May 20, 2024",2024-05-20,2024-05,Sony,Sony WF-C500 - True Wireless Earbuds
R2OEPPHQNWSUNZ,B09CFP6J6D,5.0 out of 5 stars Sounds surreal,David J,5.0,"I lost my old earbuds which replaced another set that I lost in my house or a hotel in the last 6 months which replaced my set that I loved and had forever 💔, they died and are no longer sold on Amazon. On February 27th I purchased these and another set 50$'s less , these were the second choice I'm cheap 🖕. Both arrived on the 28th by 7am . I pulled these out from the box first so I opened them , scanned the Q-code , loaded the app on my tablet and listened without changing anything. It sounded pretty good 👍 so I opened the custom equalizer fiddled a bit and BOOM sounds so clear and crisp it was surreal. Listening to the band Yes , the album Tourmotoes , the song Circus of Heaven . This song has sounds that vary very drastically very quickly and very meticulously and never fall from the dramatic flow of melody 💙. Great song. I didn't take the other set out of the box.","Reviewed in the United States February 29, 2024",AHGTHRKNBPCWT34234GQCVDI6J3A,1,1,Color: Black,"February 29, 2024",2024-02-29,2024-02,Sony,Sony WF-C500 - True Wireless Earbuds
R1D1C4VFKDYETP,B09CFP6J6D,"4.0 out of 5 stars Good Clarity and Dynamics, lack fullness",J,4.0,"I usually buy earbuds with a more balanced sound profile (Bose QuietComfort, Samsung Buds+, Jabra Elite 7 Pro). The same goes with Sony C500:1) The base is precise and it is not bloomy or overwhelming2) The treble is a little bright, but not harsh (Jabra Elite 7 Pro has a treble that hurts my ears). I use the equalizer to dial down the treble and dial up the mid just a bit to make it sounds slightly warmer.3) The mid is very detail. I can hear the singers express their emotions very clearly. Much more detail than Bose to my ears (but Bose sounds fuller and richer).4) The sound is dynamic. I feel it can bring out the excitement in music without being overwhelming (more than Bose but Bose has better instrument separation and ""layering"")Other Pros:1) It is super comfortable. I can listen to it many hours without taking it off.2) The equalizer is much better than Jabra. It shows the frequency as well as the decibel.A few things to watch out for:1) Even though the sound is very detail but it also sounds thin, especially for male vocals with deeper voice. Using the equalizer to dial up the mids helps a little bit.2) It sound pretty bad on voice calling.3) Noise Cancellation is not good. I can hear people chatting in the office. I guess it is a give-and-take. This earbud does not require a deep in-ear fit (to be comfortable), so it could be harder to get good noise cancellation. On the other hand, Jabra has good passive noise cancellation, but it is not nearly as comfortable (it has a deeper in-ear fit).I primarily look for a inexpensive earbuds to use in office with good sound and comfort. Given that I buy it on sale, I am happy with this investment. It has almost everything that I am looking for. Wish that it would sound a bit fuller (then it would be perfect).","Reviewed in the United States November 16, 2022",AFAIFOEWIMRCGGXVKPDYH6H66ICQ,1,52,Color: Black,"November 16, 2022",2022-11-16,2022-11,Sony,Sony WF-C500 - True Wireless Earbuds
R1UQJ4L2PKDUVK,B09CFP6J6D,4.0 out of 5 stars Great all around wireless earbud for a great price,Mike N,4.0,"I purchased these on daily deal from Amazon for $59 or so, and for the money I've been extremely pleased so far.Comfort: they fit well and are snug, they come with three sizes of tips so getting a good fit shouldn't be hard. They stay in place very well during intensive workoutsSound quality: For the money, I've pretty impressed with the sound quality. I own an amp and DAC, planar magnetic headphones, and a pair of wired balanced armature earbuds. So I love good headphones. These give my balanced armature earbuds a good run for their money. These don't have huge bass, but the bass is punchy and well controlled. Highs and mids are good, and there's decent separation and a nice airiness about these. Overall, these have a very well controlled sound profile and work well with most any music genre. These also isolate pretty well, so good that I see no need for wireless buds with noise cancellation, which I personally think is a gimmick that only causes increased drain on the batteries.Battery life: pretty decent, these don't have noise cancelling tech, so battery life is much better than buds that have that tech. One important note, I've found the right earbud will drain faster than the left if I use it frequently to advance or replay tracks.Sony headphone app: I'd recommend downloading the Sony headphone app as this allows you some equalizer features and let's you turn off the buds using the app. Also, the app has some other bells and whistles like an ear analyzer that takes a picture of your ear and optimizes sound to fit your ears. However, you'll need to download one of several 3rd party apps to take advantage of this feature.Overall, these are a fantastic deal for the money, with typical Sony quality and functionality. They work great with my Iphone and integrate with Siri, so you'll have that functionality as well.","Reviewed in the United States December 30, 2021",AFXBGMTYGUQHDCUX3ZTPDNJDVCTA,1,10,Color: Black,"December 30, 2021",2021-12-30,2021-12,Sony,Sony WF-C500 - True Wireless Earbuds
R36PWHEOC2TKNC,B09CFP6J6D,3.0 out of 5 stars NOT CORRECT CHARGER.,Joshelin Lopez,3.0,"I bought 2 pairs! It's all good but on one of the pairs, it has the wrong set of chargers and on the other pair, the right ear piece is not working!! No matter how much I charge it!!","Reviewed in the United States July 8, 2024",AETIH7XPIKIN4VAMAWVOS7UQFIUQ,1,0,Color: Black,"July 8, 2024",2024-07-08,2024-07,Sony,Sony WF-C500 - True Wireless Earbuds
R3GJSUY17CL0BE,B09CFP6J6D,"5.0 out of 5 stars Long battery life, long range for bluetooth",B. Nguyen,5.0,"Long battery life, long range for bluetooth , survice the wash in the washer and dryer. Until I lost the charger.","Reviewed in the United States June 3, 2024",AE4GVMFHOPACLV2H4YFBW2NROKLQ,1,0,Color: Black,"June 3, 2024",2024-06-03,2024-06,Sony,Sony WF-C500 - True Wireless Earbuds
R3GLIY6F2SM3PR,B09CFP6J6D,4.0 out of 5 stars Great ear buds,Amazon Customer,4.0,"I purchased these a couple weeks ago. I wanted to write an honest review after using them for a while.I'm very happy with them. I tried a different brand but returned them after a couple days. These are heads and shoulder above those.I was concerned that they would fall out, but they fit snuggly, and they stay put without being uncomfortable. I use them when I workout, lifting, riding the bike or running, they have never fallen out. When I remove them, I have to gently tug on them for them to come out. Just make sure you are using the right size rubber attachments.I'm impressed with the sound quality. The app works well and you can actually hear the changes when you change modes.As far as noise cancellation--its more of the rubber inserts than the electronics IMHO. If I'm not listening to music or on a call they act like ear plugs. If you've ever talked wearing ear plugs, you know what I mean. However, when I'm walking the dogs or out in the wind, I can still hear the music with very little wind noise. It's almost as if I have over the ear headphones on.I'm still trying to determine the battery life. I wear them for a couple hours while exercising and a few hours after--I can wear them about 2 days like this until I need to recharge. I don't like to recharge until they are below 20%. The charging case will charge them up to about 75% in about an hour or less.I gave them a 4 because they are small and will sometimes slip out of my fingers when I remove them from my ears.I have the Bose noise cancelling over ear headphones and these are (almost) comparable to those for sound.","Reviewed in the United States March 26, 2022",AFXGIV2Y74ZI5ZM2XJJROSNCIHDA,1,1,Color: Black,"March 26, 2022",2022-03-26,2022-03,Sony,Sony WF-C500 - True Wireless Earbuds
R6Z6U3HBMKCQK,B09CFP6J6D,4.0 out of 5 stars Used only a couple hours...update at a month,C.U. Soon,4.0,"5 Months...Still awesome...Blue tooth range is superb..60, 70, 90' sometimes. Nice not to have to carry my phone as I work!! Nothing bad as of yet.Sony WF-C500I hate the books some people write so short and sweet. I have always bought budget brand earbuds...lose/break etc... but paid a bit more for my last pair from Motorola. Unfortunately I lost one of them while out cruising on my bike. So decided to again pay a bit more for a better quality brand. Motorola was a nice pair and no real complaints other than the select switch on the bud was very touchy but not a deal breaker...just be more careful.Out of the box on normal basic Sony settings I was twice as impressed by the sound quality as the MOTO. Down loaded the Sony app and it made a nice improvement but not overwhelmingly so. Having said that, this is my best favorite pair in the 10 pair in 4 yrs I have been using wireless earbuds. Battery bud is bigger than I like but not a deal breaker...stays in place, sound is the best I have yet heard in a pair of buds(a bit to much bass for me...I like more treble than most younger people so the app helped me there).For the price you can't be to unhappy with this pair. If you are a uber discerning audiophile pay 3-400 and get the best but if just purely listening well floats your boat as it does me...these do an most excellent job.Now a several weeks in and still awesome...Connection- GreatSound- very good and very adjustable with appbattery/charging- GreatDefinitely repurchase if I lose or damage this pair!!2 months...still awesome...nothing bad to addBattery is greatStay put in the earSound is great","Reviewed in the United States September 1, 2022",AE4DRQQDH3DYGY72PDKMKDDRUJOA,1,84,Color: Black,"September 1, 2022",2022-09-01,2022-09,Sony,Sony WF-C500 - True Wireless Earbuds
RY6RPYKP3DN20,B09CFP6J6D,3.0 out of 5 stars DISAPPOINTED IN DURABILITY,PJ / San Diego,3.0,"I BOUGHT THESE WF-C500 SONY BUDS FOR USE WITH A SONY NW-A105 WALKMAN.ABSOLUTELY TERRIBLE SONY WALKMAN INCOMPATIBLE WITH SAMSUNG EAR BUDS. SAMSUNG QUALITY AND DURABILITY IS SUPERIOR TO SONY.ON MY SONY WF-C500 EAR BUDS THE RIGHT SIDE STOPPED WORKING ON THE 13 MONTH AFTER THE 12 MONTH WARRANTY. THAT'S RIGHT 1-MONTH OFF WARRANTY AND SONY KICKS YOU TO THE CURB.WHEN I CALLED THEIR 800 SERVICE NUMBER - I'M TOLD ITS BASICALLY A DISPOSABLE PRODUCT AND TO THROW IT OUT - AS THEY DO NOT REPAIR THEM.I ASKED IF THEY WERE COMPATIBLE WITH SAMSUNG BUDS? SHE DID NOT KNOW AND COULD NOT GET ME TO A TECH PERSON.SO SONY FORCES YOU TO USE THEIR EARBUDS AND THEN LEAVES THE CUSTOMER HANGING IF THEY ARE OUT OF WARRANTY. THE ARE VERY HARD TO MAKE CONTACT WITH, ZERO CUSTOMER SUPPORT AND A PRODUCT THAT FAILS WAY TOO EARLY.I TRIED EVERYTHING FOR HOURS - RESET, POWER ON OFF, INITIALIZE, PAIR AND UNPAIR, RECHARGE CASE AND BUDS = BIG FAT ZERO. RIGHT SIDE IS DEAD. HAS POWER, IS CHARGED - BUT NO SOUND.I EXPECTED MORE FOR SONY IN TERMS OF QUALITY AND SUPPORT - IN OR OUT OF WARRANTY. GO AHEAD LOOK OF SERVICE FOR EAR BUDS - GOOD LUCK. THEY SEND YOU TO A BUNCH OF WEB PAGES AND ENDLESS SEARCHING FOR AN ANSWER.SONY - GET YOUR ACT TOGETHER.PETER G./ SAN DIEGO","Reviewed in the United States September 8, 2023",AGSK5G737O65PROYI3YJLGSXCBXA,1,3,Color: Black,"September 8, 2023",2023-09-08,2023-09,Sony,Sony WF-C500 - True Wireless Earbuds
R1ZPOE559OPBBT,B09CFP6J6D,4.0 out of 5 stars Very good,ariel villalona,4.0,"these in ears have several points to highlight.

1. Noise cancellation is passive, even with the headphones turned off, the outside noise is greatly reduced. Already with music on, it cancels out like 85% of the noise I feel this percentage lower depending on how loud the outside noise is.

2. The comfort is super super good, since I received them I use it 10 hours in a row every day, and it's as if I didn't have anything on. They don't fall off if I move my head, it doesn't bother, they fit well.

3. connectivity, the distance is very good. I can leave my cell phone in one place and walk around the house without losing sound quality.

4. I don't know if the battery is due to my use, but it lasts longer than the brand says. I charge them once every 3, 4 days.

5. the functions (buttons) are easy to use, and even though they are physical buttons, it doesn't bother to press them. And here's why I don't give them 5 stars:

when I use a single earphone, I lose all the functions of the headset that I'm not using. In my opinion, they should have kept the options of the right earphone, which are to change and pause the songs, because if I use only the left one I have to use the mobile phone if I want to pause or change a song.","Reviewed in the United States January 16, 2023",AF4LRKZWKMEVP4IL72OZQ6ZVAAKA,1,11,Color: Black,"January 16, 2023",2023-01-16,2023-01,Sony,Sony WF-C500 - True Wireless Earbuds
R2GZUFJ91F85NI,B09CFP6J6D,4.0 out of 5 stars Not this time Sony!,Josh G.,4.0,"I bought these ear buds mainly for gym workouts and jogging outside. And overall they are decent earbuds but if you're a music holic like me than you may not be too satisfied. I always been a big fan of Sony products and have had their earbuds in the past so I thought these were going to be great for me. Pros: Battery life is amazing! I used them for about a week before the battery was even close to dying. And I don't use them just a few times a day, I listen to music bascally all day long after work and at gym. So I am extremely impressed with the battery life. Also, they feel very comfortable in your ear, you can barely feel they are in there. Another pro is that they are easy to store in their case and the case is small enough to put in your pocket to carry around. Cons: Doesn't have the best noise cancellation and volume is kind of low. I am able to hear a lot of noise even when volume is all the way up. My main thing about earbuds is not hearing the outside world. I like to be focused on me and the music Im listening to. So as much as I loved other Sony products, I will be returning these earbuds.","Reviewed in the United States August 6, 2022",AFAIOY5S42FGEUZ3VYPM5HPB7J7A,1,20,Color: Black,"August 6, 2022",2022-08-06,2022-08,Sony,Sony WF-C500 - True Wireless Earbuds
R3T74MYQRDRIN,B09CFP6J6D,5.0 out of 5 stars Good product for the price.,JiggoFiggo,5.0,"I have always liked the way Sony earbuds sound and these meet the needs I have. I use them while working out so they work fine even when sweaty. They generally stay in my ear with the medium rubber tips. Sometimes they get lose but all it takes is a slight adjustment and they stay in fine.Battery life if pretty good as well, I haven't had them die on me since I tend to keep them in the charge case and that thing lasts a while. So overall no issues for me, I wear them for hours at work too and I still never have had them die on me while using them.The controls are fine, a kinda wish they were capacitive controls but physical is fine for the price I guess. Really no complaints from me, I got what I paid for. If you can get them on sale go right ahead, if you pay full price you still get a fairly good pair of buds for the price.","Reviewed in the United States September 23, 2023",AER266FSEQ2ZXZGC3XYEL5H33BGQ,1,0,Color: Black,"September 23, 2023",2023-09-23,2023-09,Sony,Sony WF-C500 - True Wireless Earbuds
R3D5X49RTC6SKW,B09CFP6J6D,"4.0 out of 5 stars Excellent sound quality, but one big problem for me",E. May,4.0,"These things were one of the only pairs of headphones I tried that could come at all close to the Status Between Pro earbuds I was benchmarking. These Sony's are an absolute steal if your priority is sound quality for money and you don't need ANC.They're compact, comfortable, and sound incredible. BUT, one fatal flaw - the whole outer part of the bud is one huge button. I bought these to use for sleep, among other things. As soon as I lay my head down, that damn button gets pushed. If it weren't for the button, I would have kept these and returned everything else. As it was, these got sent back.But if that doesn't matter to you, these are a bargain.","Reviewed in the United States July 18, 2023",AEQ3XDTEVYUXMA5UK7IVZ4ZWHU7A,1,5,Color: Black,"July 18, 2023",2023-07-18,2023-07,Sony,Sony WF-C500 - True Wireless Earbuds
R6TZMP2I37T7B,B09CFP6J6D,3.0 out of 5 stars Honestly a little disappointed,Allison Johnson,3.0,So I know Sony produces some killer products however I’m disappointed on the quality. I use ear buds mainly for music. The sound on them sound quieter than my AirPods or the beats I have. Also I had to download like three different apps for these head phones. You can change the mode of them on the app. There’s a lot of different modes however I feel like different ones suit different songs. The noise canceling is pretty good. I like that the ear buds fit snug and mute out other noise. I’m not sure if I like these. I’m going to try them longer to see if I do like them. Otherwise I’m returning the second pair of headphones from Amazon that aren’t meeting my expectations.,"Reviewed in the United States March 1, 2024",AFYH3K7YYYM6APEJPQ7C26TWMSAA,1,0,Color: Black,"March 1, 2024",2024-03-01,2024-03,Sony,Sony WF-C500 - True Wireless Earbuds
R21ACNONXW0CS7,B09CFP6J6D,5.0 out of 5 stars Great for price,Casey,5.0,"I love listening to music but I am not an audio expert. I have no interest in spending a lot of money on earbuds but I also don’t want anything that sounds like I’m listening out of tin can. Perfectly satisfied with the sound quality and charge life of these earbuds, and I find them to be comfortable as far as earbuds go. I bought them two years ago and was so bummed when I lost one last week, just ordered a second pair.","Reviewed in the United States February 21, 2024",AEBJRSNYLY2BQMPCN4B6K2SSD6UQ,1,3,Color: Black,"February 21, 2024",2024-02-21,2024-02,Sony,Sony WF-C500 - True Wireless Earbuds
R3GCQKFGE5YLW9,B09CFP6J6D,5.0 out of 5 stars I am shocked at how good these sound!,Nicolas Dozmati,5.0,"I typically don't write reviews, even if I like the product a lot. This set of earbuds absolutely surpassed my expectations for bluetooth audio quality; I even have a set of wired ones also by Sony that don't sound as good as these ones.I own a Galaxy/Android device, although the packaging claims that they only pair to Apple products, I had zero issues pairing my earbuds and their app is very user friendly. It's also a bonus that the case takes a USB Type C, same charging cord as my Galaxy phone and several phones out there (comes with cord too).The loudest of loud volumes can't even be heard from outside of the earbuds when correctly fitted to the ear, so you don't have to worry about being that guy with the loud heavy metal on your transit.My only complaint is that while you can seamlessly wear either earbud interchangeably, you cannot remap what functions the bud performs; right one does the pause-play functions while the left controls volume. I would just prefer pause-play on both, but maybe the volume function will grow on me. Also, the touch features for the earbuds are a press-down activation, not a finger sense, which I both prefer and kinda don't, depends on the earbud; this one does it right.To restate it, I am absolutely in shock at how good these wireless Sony earbuds are. While I am no review guru, I hope you take my word and praise for these bluetooth earbuds by Sony! :D","Reviewed in the United States June 22, 2022",AG6GMWWJADURM4YKB37CEQEBKQZQ,1,5,Color: Black,"June 22, 2022",2022-06-22,2022-06,Sony,Sony WF-C500 - True Wireless Earbuds
